site_id,survey_date,pit_tag_id,capture_life_stage,capture_animal_state
72808,2016-08-15,982000365440312,adult,healthy
72808,2016-08-15,982000365440316,adult,healthy
72808,2016-08-15,982000365440317,adult,healthy
72336,2016-08-15,982000365440321,adult,healthy
72808,2016-08-15,982000365440335,adult,healthy
72808,2016-08-15,982000365440337,adult,healthy
72808,2016-08-15,982000365440342,adult,healthy
72336,2016-08-15,982000365440343,adult,healthy
72808,2016-08-15,982000365440344,adult,healthy
72336,2016-08-15,982000365440345,adult,healthy
72808,2016-08-15,982000365440346,adult,healthy
72336,2016-08-15,982000365440348,adult,healthy
72808,2016-08-15,982000365440355,adult,healthy
72336,2016-08-15,982000365440359,adult,healthy
72808,2016-08-15,98587549,adult,healthy
72808,2016-08-15,98869533,adult,healthy
72808,2016-08-15,99069319,adult,healthy
72336,2016-08-15,900067000117757,adult,healthy
72808,2016-08-15,900067000114378,adult,healthy
72336,2016-08-15,900043000108336,adult,healthy
72336,2016-08-15,62539515,adult,healthy
72808,2016-08-15,80047328,adult,healthy
72808,2016-08-15,80047859,adult,healthy
72336,2016-08-15,80053596,adult,healthy
72808,2016-08-15,80053879,adult,healthy
72808,2016-08-15,80057071,adult,healthy
72808,2016-08-15,80581000,adult,healthy
72808,2016-08-15,900043000104411,adult,healthy
72336,2016-08-15,900043000104414,adult,healthy
72336,2016-08-15,900043000104430,adult,healthy
72808,2016-08-15,900043000108107,adult,healthy
72808,2016-08-15,900043000108119,adult,healthy
72808,2016-08-15,900043000108129,adult,healthy
72336,2016-08-15,900043000108136,adult,healthy
72336,2016-08-15,900043000108137,adult,healthy
72336,2016-08-15,900043000108143,adult,healthy
72808,2016-08-15,900043000108148,adult,healthy
72808,2016-08-15,900043000108150,adult,healthy
72808,2016-08-15,900043000108162,adult,healthy
72808,2016-08-15,900043000108163,adult,healthy
72808,2016-08-15,900043000108165,adult,healthy
72808,2016-08-15,900043000108178,adult,healthy
72808,2016-08-15,900043000108179,adult,healthy
72808,2016-08-15,900043000108181,adult,healthy
72808,2016-08-15,900043000108188,adult,healthy
72336,2016-08-15,900043000108195,adult,healthy
72336,2016-08-15,900043000108210,adult,healthy
72808,2016-08-15,900043000108221,adult,healthy
72808,2016-08-15,900043000108234,adult,healthy
72808,2016-08-15,900043000108254,adult,healthy
72336,2016-08-15,982000365440257,adult,healthy
72808,2016-08-15,900043000108259,adult,healthy
72808,2016-08-15,900043000108265,adult,healthy
72808,2016-08-15,900043000108279,adult,healthy
72808,2016-08-15,900043000108288,adult,healthy
72808,2016-08-15,900043000108296,adult,healthy
72336,2016-08-15,900043000108304,adult,healthy
72808,2016-08-15,900043000108313,adult,healthy
72808,2016-08-15,900043000108316,adult,healthy
72808,2016-08-15,900043000108317,adult,healthy
72808,2016-08-15,900043000108318,adult,healthy
72808,2016-08-15,900043000108320,adult,healthy
72808,2016-08-15,900043000108321,adult,healthy
72808,2016-08-15,900043000108328,adult,healthy
72808,2016-08-15,900043000108333,adult,healthy
72336,2016-08-15,900043000108335,adult,healthy
72336,2016-08-15,900043000108341,adult,healthy
72336,2016-08-15,900043000108342,adult,healthy
72808,2016-08-15,900043000108343,adult,healthy
72336,2016-08-15,900043000108344,adult,healthy
72808,2016-08-15,900043000108347,adult,healthy
72808,2016-08-15,900043000108354,adult,healthy
72808,2016-08-15,900043000108357,adult,healthy
72808,2016-08-15,900043000108358,adult,healthy
72808,2016-08-15,900043000108363,adult,healthy
72336,2016-08-15,900043000108367,adult,healthy
72808,2016-08-15,900043000108370,adult,healthy
72808,2016-08-15,900043000108376,adult,healthy
72808,2016-08-15,900043000108377,adult,dead
72336,2016-08-15,900043000108379,adult,healthy
72808,2016-08-15,900043000108380,adult,healthy
72808,2016-08-15,900043000108383,adult,healthy
72808,2016-08-15,900043000108386,adult,healthy
72808,2016-08-15,900043000108388,adult,healthy
72808,2016-08-15,900043000108390,adult,healthy
72808,2016-08-15,900043000108393,adult,healthy
72336,2016-08-15,900043000108397,adult,healthy
72808,2016-08-15,900043000108399,adult,healthy
72808,2016-08-15,900067000063923,adult,healthy
72808,2016-08-15,900067000063964,adult,healthy
72808,2016-08-15,900067000063973,adult,healthy
72808,2016-08-15,900067000063984,adult,healthy
72808,2016-08-15,900067000063992,adult,healthy
72808,2016-08-15,900067000078000,adult,healthy
72336,2016-08-15,900067000078053,adult,healthy
72336,2016-08-15,900067000078058,adult,healthy
72336,2016-08-15,900067000078085,adult,healthy
72336,2016-08-15,900067000078103,adult,healthy
72808,2016-08-15,900067000078118,adult,healthy
72336,2016-08-15,900067000078171,adult,healthy
72336,2016-08-15,900067000078204,adult,healthy
72808,2016-08-15,900067000078213,adult,healthy
72808,2016-08-15,900067000078231,adult,healthy
72808,2016-08-15,900067000078290,adult,healthy
72808,2016-08-15,900067000078308,adult,healthy
72808,2016-08-15,900067000078320,adult,healthy
72336,2016-08-15,900067000078324,adult,healthy
72808,2016-08-15,900067000078333,adult,healthy
72336,2016-08-15,900067000078336,adult,healthy
72808,2016-08-15,900067000078360,adult,healthy
72808,2016-08-15,900067000078381,adult,healthy
72336,2016-08-15,900067000078386,adult,healthy
72336,2016-08-15,900067000078427,adult,healthy
72336,2016-08-15,900067000078486,adult,healthy
72336,2016-08-15,900067000078494,adult,healthy
72808,2016-08-15,900067000113914,adult,healthy
72808,2016-08-15,900067000113920,adult,healthy
72808,2016-08-15,900067000114009,adult,healthy
72808,2016-08-15,900067000114035,adult,healthy
72808,2016-08-15,900067000114191,adult,healthy
72808,2016-08-15,900067000114195,adult,healthy
72808,2016-08-15,900067000114196,adult,healthy
72808,2016-08-15,900067000114207,adult,healthy
72336,2016-08-15,900067000114217,adult,healthy
72336,2016-08-15,900067000114222,adult,healthy
72808,2016-08-15,900067000114223,adult,healthy
72808,2016-08-15,900067000114225,adult,healthy
72808,2016-08-15,900067000114226,adult,healthy
72808,2016-08-15,900067000114229,adult,healthy
72808,2016-08-15,900067000114230,adult,healthy
72336,2016-08-15,900067000114236,adult,healthy
72808,2016-08-15,900067000114247,adult,healthy
72336,2016-08-15,900067000114256,adult,healthy
72808,2016-08-15,900067000114258,adult,healthy
72336,2016-08-15,900067000114281,adult,healthy
72808,2016-08-15,900067000114287,adult,healthy
72336,2016-08-15,900067000114292,adult,healthy
72336,2016-08-15,900067000114324,adult,healthy
72336,2016-08-15,900067000114330,adult,healthy
72336,2016-08-15,900067000114338,adult,healthy
72808,2016-08-15,900067000114363,adult,healthy
72808,2016-08-15,900067000114369,adult,healthy
72808,2016-08-15,900067000114370,adult,healthy
72808,2016-08-15,900067000114417,adult,healthy
72808,2016-08-15,900067000114453,adult,healthy
72808,2016-08-15,900067000114468,adult,healthy
72808,2016-08-15,900067000114480,adult,healthy
72808,2016-08-15,900067000114481,adult,healthy
72336,2016-08-15,900067000114484,adult,healthy
72336,2016-08-15,900067000114490,adult,healthy
72336,2016-08-15,900067000114494,adult,healthy
72336,2016-08-15,900067000114505,adult,healthy
72336,2016-08-15,900067000114507,adult,healthy
72336,2016-08-15,900067000114511,adult,healthy
72808,2016-08-15,900067000114531,adult,healthy
72336,2016-08-15,900067000114553,adult,healthy
72808,2016-08-15,900067000114560,adult,healthy
72808,2016-08-15,900067000114563,adult,healthy
72808,2016-08-15,900067000114574,adult,healthy
72336,2016-08-15,900067000114575,adult,healthy
72808,2016-08-15,900067000117719,adult,healthy
72808,2016-08-15,900067000114578,adult,healthy
72336,2016-08-15,900067000114580,adult,healthy
72808,2016-08-15,900067000114581,adult,healthy
72808,2016-08-15,900067000114598,adult,healthy
72808,2016-08-15,900067000114599,adult,healthy
72808,2016-08-15,900067000114603,adult,healthy
72808,2016-08-15,900067000114604,adult,healthy
72808,2016-08-15,900067000114605,adult,healthy
72808,2016-08-15,900067000114607,adult,healthy
72808,2016-08-15,900067000114617,adult,dead
72336,2016-08-15,900067000114632,adult,healthy
72336,2016-08-15,900067000114635,adult,healthy
72336,2016-08-15,900067000114637,adult,healthy
72336,2016-08-15,900067000114642,adult,healthy
72808,2016-08-15,900067000114648,adult,healthy
72808,2016-08-15,900067000114672,adult,healthy
72336,2016-08-15,900067000114673,adult,healthy
72336,2016-08-15,900067000114674,adult,healthy
72808,2016-08-15,900067000114679,adult,healthy
72808,2016-08-15,900067000114686,adult,healthy
72336,2016-08-15,900067000114704,adult,healthy
72336,2016-08-15,900067000114708,adult,healthy
72336,2016-08-15,900067000114715,adult,healthy
72336,2016-08-15,900067000114716,adult,healthy
72336,2016-08-15,900067000114720,adult,healthy
72808,2016-08-15,900067000114738,adult,healthy
72336,2016-08-15,900067000114739,adult,healthy
72808,2016-08-15,900067000114774,adult,healthy
72336,2016-08-15,900067000114797,adult,healthy
72336,2016-08-15,900067000114800,adult,healthy
72808,2016-08-15,900067000114801,adult,healthy
72808,2016-08-15,900067000114847,adult,healthy
72808,2016-08-15,900067000114849,adult,healthy
72336,2016-08-15,900067000114851,adult,healthy
72808,2016-08-15,900067000114854,adult,healthy
72808,2016-08-15,900067000114865,adult,healthy
72808,2016-08-15,900067000117685,adult,healthy
72336,2016-08-15,900067000117687,adult,healthy
72336,2016-08-15,900067000117688,adult,healthy
72808,2016-08-15,900067000117690,adult,healthy
72808,2016-08-15,900067000117691,adult,healthy
72808,2016-08-15,900067000117696,adult,healthy
72808,2016-08-15,900067000117699,adult,healthy
72808,2016-08-15,900067000117700,adult,healthy
72808,2016-08-15,900067000117701,adult,healthy
72808,2016-08-15,900067000117703,adult,healthy
72808,2016-08-15,900067000117706,adult,healthy
72808,2016-08-15,900067000117710,adult,healthy
72808,2016-08-15,900067000117711,adult,healthy
72808,2016-08-15,900067000117714,adult,healthy
72808,2016-08-15,900067000117718,adult,healthy
72808,2016-08-15,900067000117723,adult,healthy
72808,2016-08-15,900067000117726,adult,healthy
72808,2016-08-15,900067000117730,adult,healthy
72808,2016-08-15,900067000117736,adult,healthy
72808,2016-08-15,900067000117738,adult,healthy
72808,2016-08-15,900067000117756,adult,healthy
72808,2016-08-15,900067000117758,adult,healthy
72808,2016-08-15,900067000117759,adult,healthy
72808,2016-08-15,900067000117760,adult,healthy
72808,2016-08-15,900067000117762,adult,healthy
72808,2016-08-15,900067000117764,adult,healthy
72808,2016-08-15,900067000117766,adult,healthy
72808,2016-08-15,900067000117769,adult,healthy
72336,2016-08-15,900067000117774,adult,healthy
72808,2016-08-15,900067000117778,adult,healthy
72808,2016-08-15,900067000117779,adult,healthy
72336,2016-08-15,982000365440167,adult,healthy
72336,2016-08-15,982000365440170,adult,healthy
72808,2016-08-15,982000365440176,adult,healthy
72808,2016-08-15,982000365440179,adult,healthy
72808,2016-08-15,982000365440180,adult,healthy
72808,2016-08-15,982000365440188,adult,healthy
72336,2016-08-15,982000365440194,adult,healthy
72336,2016-08-15,982000365440200,adult,healthy
72808,2016-08-15,982000365440202,adult,healthy
72336,2016-08-15,982000365440209,adult,healthy
72336,2016-08-15,982000365440219,adult,healthy
72808,2016-08-15,982000365440221,adult,healthy
72336,2016-08-15,982000365440232,adult,healthy
72808,2016-08-15,982000365440240,adult,healthy
72336,2016-08-15,982000365440242,adult,healthy
72808,2016-08-15,982000365440248,adult,healthy
72336,2016-08-15,982000365440265,adult,healthy
72336,2016-08-15,982000365440267,adult,healthy
72336,2016-08-15,982000365440270,adult,healthy
72336,2016-08-15,982000365440279,adult,healthy
72336,2016-08-15,982000365440282,adult,healthy
72336,2016-08-15,982000365440288,adult,healthy
72336,2016-08-15,982000365440292,adult,healthy
72808,2016-08-15,982000365440294,adult,healthy
72808,2017-09-06,900067000114558,adult,healthy
72808,2017-09-06,99082322,adult,healthy
72808,2017-09-06,900043000108105,adult,healthy
72808,2017-09-06,900043000108136,adult,healthy
72808,2017-09-06,900043000108195,adult,healthy
72808,2017-09-06,900043000108335,adult,healthy
72808,2017-09-06,900043000108342,adult,healthy
72336,2017-09-06,900043000108365,adult,healthy
72808,2017-09-06,900043000108367,adult,healthy
72808,2017-09-06,900043000108370,adult,healthy
72808,2017-09-06,900043000108399,adult,healthy
72808,2017-09-06,900067000078037,adult,healthy
72808,2017-09-06,900067000078294,adult,sick
72808,2017-09-06,900067000078402,adult,healthy
72808,2017-09-06,900067000078486,adult,healthy
72808,2017-09-06,900067000114258,adult,healthy
72336,2017-09-06,900067000114369,adult,healthy
72808,2017-09-06,900067000114538,adult,healthy
72336,2017-09-06,900067000114539,adult,healthy
72808,2017-09-06,900067000114575,adult,healthy
72808,2017-09-06,900067000114598,adult,healthy
72808,2017-09-06,900067000114615,adult,healthy
72336,2017-09-06,900067000114658,adult,healthy
72336,2017-09-06,900067000114682,adult,healthy
72336,2017-09-06,900067000114762,adult,healthy
72336,2017-09-06,900067000114800,adult,healthy
72808,2017-09-06,900067000114840,adult,healthy
72808,2017-09-06,900067000114880,adult,healthy
72808,2017-09-06,900067000117329,adult,healthy
72336,2017-09-06,900067000117727,adult,healthy
72808,2017-09-06,92074563,adult,sick
72808,2017-09-06,982000365440188,adult,healthy
72336,2017-09-06,982000365440232,adult,healthy
72808,2017-09-06,982000365440288,adult,healthy
72808,2017-09-06,982000365440337,adult,healthy
72808,2017-09-06,982000365440348,adult,healthy
72336,2017-09-06,982000365440293,adult,dead
72336,2017-09-06,900067000114337,adult,dead
72336,2017-09-06,900067000114715,adult,dead
72336,2017-09-07,900043000108382,adult,healthy
72808,2017-09-07,900043000108383,adult,healthy
72808,2017-09-07,900043000108393,adult,healthy
72808,2017-09-07,900067000063973,adult,healthy
72808,2017-09-07,900067000078037,adult,healthy
72336,2017-09-07,900067000078144,adult,healthy
72808,2017-09-07,900067000078294,adult,sick
72808,2017-09-07,900067000113920,adult,healthy
72808,2017-09-07,900043000108336,adult,healthy
72808,2017-09-07,900067000114376,adult,healthy
72808,2017-09-07,900067000114480,adult,healthy
72336,2017-09-07,900067000114539,adult,sick
72808,2017-09-07,900067000114544,adult,healthy
72808,2017-09-07,900067000114572,adult,dead
72808,2017-09-07,900067000114599,adult,healthy
72808,2017-09-07,900067000114605,adult,healthy
72808,2017-09-07,900067000114607,adult,healthy
72808,2017-09-07,900067000114610,adult,healthy
72336,2017-09-07,900067000114658,adult,healthy
72808,2017-09-07,900067000114667,adult,healthy
72808,2017-09-07,900067000114756,adult,healthy
72336,2017-09-07,900067000114762,adult,healthy
72808,2017-09-07,900067000114840,adult,healthy
72808,2017-09-07,900067000114880,adult,healthy
72808,2017-09-07,900067000116857,adult,healthy
72336,2017-09-07,900067000117299,adult,healthy
72808,2017-09-07,900067000117348,adult,healthy
72336,2017-09-07,900067000117376,adult,healthy
72808,2017-09-07,900043000108330,adult,healthy
72336,2017-09-07,900067000117687,adult,healthy
72808,2017-09-07,900067000117690,adult,healthy
72808,2017-09-07,900067000117701,adult,healthy
72808,2017-09-07,900067000117726,adult,healthy
72808,2017-09-07,900067000117764,adult,healthy
72808,2017-09-07,982000365440282,adult,healthy
72808,2017-09-07,982000365440317,adult,dead
72336,2017-09-07,982000365440330,adult,healthy
72808,2017-09-07,98800806,adult,healthy
72808,2017-09-07,99081294,adult,healthy
72808,2017-09-07,900043000108324,adult,healthy
72808,2017-09-07,900043000108316,adult,healthy
72808,2017-09-07,900043000108301,adult,healthy
72808,2017-09-07,982000365440346,adult,dead
72808,2017-09-07,982000365440329,adult,dead
72336,2017-09-07,982000365440301,adult,dead
72808,2017-09-07,982000365440298,adult,dead
72808,2017-09-07,982000365440240,adult,dead
72808,2017-09-07,982000365440202,adult,dead
72808,2017-09-07,982000365440170,adult,dead
72336,2017-09-07,982000365440167,adult,dead
72808,2017-09-07,900067000117763,adult,dead
72808,2017-09-07,900067000117758,adult,dead
72808,2017-09-07,900067000117736,adult,dead
72808,2017-09-07,900067000114849,adult,dead
72808,2017-09-07,900067000114802,adult,dead
72336,2017-09-07,900067000114637,adult,dead
72808,2017-09-07,900067000114570,adult,dead
72336,2017-09-07,900067000114548,adult,dead
72808,2017-09-07,900067000114530,adult,dead
72808,2017-09-07,900067000114529,adult,dead
72336,2017-09-07,900067000114304,adult,dead
72336,2017-09-07,900067000114291,adult,dead
72808,2017-09-07,900067000114035,adult,dead
72336,2017-09-07,900067000113965,adult,dead
72808,2017-09-07,900067000078410,adult,dead
72808,2017-09-07,900067000078381,adult,dead
72808,2017-09-07,900043000108386,adult,dead
72808,2017-09-07,900043000108384,adult,dead
72808,2017-09-07,900043000108341,adult,dead
72808,2017-09-07,900043000108333,adult,dead
72808,2017-09-07,900043000108325,adult,dead
72808,2017-09-07,900043000108321,adult,dead
72808,2017-09-07,900043000108254,adult,dead
72808,2017-09-07,900043000108176,adult,dead
72808,2017-09-07,900043000108128,adult,dead
72808,2017-09-07,900043000108119,adult,dead
72808,2017-09-07,900043000108101,adult,dead
72808,2017-09-07,80581000,adult,dead
72808,2017-09-07,80047859,adult,dead
72808,2017-09-07,900067000114601,adult,dead
72808,2017-09-07,900067000114370,adult,healthy
72808,2017-09-07,900043000108105,adult,healthy
72808,2017-09-07,900043000108220,adult,healthy
72808,2017-09-07,900043000108244,adult,healthy
72808,2017-09-07,900043000108293,adult,healthy
72808,2017-09-07,900043000108118,adult,dead
72808,2017-09-07,900043000108355,adult,healthy
72808,2017-09-07,900043000108357,adult,healthy
72808,2017-09-07,900043000108361,adult,healthy
72808,2017-09-07,900043000108363,adult,healthy
72808,2017-09-08,982000365440288,adult,healthy
72808,2017-09-08,900067000114538,adult,healthy
72808,2017-09-08,99082322,adult,healthy
72808,2017-09-08,80530353,adult,healthy
72808,2017-09-08,900043000104411,adult,healthy
72808,2017-09-08,900043000108105,adult,healthy
72808,2017-09-08,900043000108107,adult,healthy
72808,2017-09-08,900043000108129,adult,healthy
72808,2017-09-08,900043000108136,adult,healthy
72808,2017-09-08,900043000108143,adult,healthy
72808,2017-09-08,900043000108155,adult,healthy
72808,2017-09-08,900043000108194,adult,healthy
72808,2017-09-08,900043000108195,adult,healthy
72336,2017-09-08,900043000108232,adult,healthy
72808,2017-09-08,900043000108240,adult,healthy
72808,2017-09-08,900043000108293,adult,healthy
72808,2017-09-08,900043000108295,adult,healthy
72808,2017-09-08,900043000108301,adult,healthy
72808,2017-09-08,900043000108316,adult,healthy
72808,2017-09-08,900043000108331,adult,healthy
72808,2017-09-08,900043000108335,adult,healthy
72808,2017-09-08,900043000108342,adult,healthy
72808,2017-09-08,900043000108355,adult,healthy
72808,2017-09-08,900043000108363,adult,healthy
72808,2017-09-08,900043000108367,adult,healthy
72808,2017-09-08,900043000108370,adult,healthy
72808,2017-09-08,900043000108376,adult,healthy
72808,2017-09-08,900043000108381,adult,healthy
72808,2017-09-08,900043000108383,adult,healthy
72808,2017-09-08,900043000108393,adult,healthy
72808,2017-09-08,900043000108396,adult,healthy
72808,2017-09-08,900043000108399,adult,healthy
72808,2017-09-08,900067000078037,adult,healthy
72336,2017-09-08,900067000078144,adult,healthy
72808,2017-09-08,900067000078231,adult,healthy
72808,2017-09-08,900067000078290,adult,healthy
72808,2017-09-08,900067000078294,adult,dead
72808,2017-09-08,900067000078314,adult,healthy
72808,2017-09-08,900067000078412,adult,healthy
72336,2017-09-08,900067000078414,adult,healthy
72808,2017-09-08,900067000078486,adult,healthy
72808,2017-09-08,900067000113885,adult,healthy
72808,2017-09-08,900067000113920,adult,healthy
72336,2017-09-08,900067000114324,adult,healthy
72808,2017-09-08,900067000114338,adult,healthy
72808,2017-09-08,900067000114360,adult,healthy
72336,2017-09-08,900067000114361,adult,healthy
72808,2017-09-08,900067000114376,adult,healthy
72808,2017-09-08,900067000114475,adult,healthy
72808,2017-09-08,900067000114481,adult,healthy
72808,2017-09-08,900067000114558,adult,healthy
72808,2017-09-08,900067000114575,adult,healthy
72808,2017-09-08,900067000114598,adult,healthy
72336,2017-09-08,900067000114658,adult,healthy
72808,2017-09-08,900067000114667,adult,healthy
72336,2017-09-08,900067000114682,adult,healthy
72808,2017-09-08,900067000114774,adult,healthy
72336,2017-09-08,900067000114840,adult,healthy
72808,2017-09-08,900067000114858,adult,healthy
72808,2017-09-08,900067000114880,adult,healthy
72808,2017-09-08,900067000116793,adult,healthy
72808,2017-09-08,900067000116822,adult,healthy
72808,2017-09-08,900067000116844,adult,healthy
72336,2017-09-08,900067000117299,adult,healthy
72336,2017-09-08,900067000117376,adult,healthy
72808,2017-09-08,900067000117690,adult,healthy
72808,2017-09-08,900067000117711,adult,healthy
72336,2017-09-08,900067000117722,adult,healthy
72808,2017-09-08,900067000117751,adult,healthy
72336,2017-09-08,900067000117778,adult,healthy
72808,2017-09-08,92074563,adult,sick
72336,2017-09-08,982000365440166,adult,healthy
72808,2017-09-08,982000365440204,adult,healthy
72808,2017-09-08,982000365440209,adult,healthy
72808,2017-09-08,982000365440242,adult,healthy
72808,2017-09-08,982000365440282,adult,healthy
72808,2017-09-08,982000365440305,adult,healthy
72808,2017-09-08,982000365440307,adult,healthy
72336,2017-09-08,982000365440330,adult,healthy
72808,2017-09-08,982000365440337,adult,healthy
72808,2017-09-08,982000365440342,adult,healthy
72336,2017-09-08,982000365440343,adult,healthy
72808,2017-09-08,982000365440348,adult,healthy
72808,2017-09-08,982000365440353,adult,healthy
72808,2017-09-08,982000365440354,adult,healthy
72808,2017-09-08,98800806,adult,healthy
72808,2017-09-08,900067000114546,adult,dead
72808,2017-09-08,900067000114574,adult,dead
72336,2017-09-08,900067000114635,adult,dead
72336,2017-09-08,982000365440271,adult,dead
72808,2018-07-04,900043000108143,adult,healthy
72808,2018-07-04,900043000108240,adult,healthy
72808,2018-07-04,900043000108279,adult,healthy
72808,2018-07-04,900043000108352,adult,healthy
72808,2018-07-04,900043000108358,adult,healthy
72808,2018-07-04,900043000108370,adult,healthy
72808,2018-07-04,900067000078220,adult,healthy
72808,2018-07-04,900067000078290,adult,healthy
72808,2018-07-04,900067000078314,adult,healthy
72808,2018-07-04,900067000078396,adult,healthy
72336,2018-07-04,900067000078414,adult,healthy
72808,2018-07-04,900067000114183,adult,healthy
72808,2018-07-04,900067000114336,adult,healthy
72808,2018-07-04,900067000114338,adult,healthy
72336,2018-07-04,900067000114361,adult,healthy
72808,2018-07-04,900067000114370,adult,healthy
72808,2018-07-04,900067000114378,adult,healthy
72808,2018-07-04,900067000114481,adult,healthy
72808,2018-07-04,900067000114598,adult,healthy
72808,2018-07-04,900067000114605,adult,healthy
72808,2018-07-04,982000365440188,adult,healthy
72808,2018-07-04,900067000114648,adult,healthy
72808,2018-07-04,900067000114667,adult,healthy
72808,2018-07-04,900067000114693,adult,healthy
72808,2018-07-04,900067000114697,adult,healthy
72808,2018-07-04,900067000114725,adult,healthy
72808,2018-07-04,900067000114756,adult,dead
72808,2018-07-04,900067000114840,adult,healthy
72808,2018-07-04,900067000116844,adult,healthy
72808,2018-07-04,900067000116857,adult,healthy
72336,2018-07-04,900067000117222,adult,healthy
72336,2018-07-04,900067000117256,adult,healthy
72336,2018-07-04,900067000117367,adult,healthy
72336,2018-07-04,900067000117376,adult,healthy
72808,2018-07-04,900067000117533,adult,healthy
72808,2018-07-04,900067000117585,adult,healthy
72808,2018-07-04,900067000117616,adult,healthy
72808,2018-07-04,900067000117671,adult,healthy
72808,2018-07-04,900067000117690,adult,healthy
72808,2018-07-04,900067000117701,adult,healthy
72808,2018-07-04,900067000117727,adult,healthy
72808,2018-07-04,900067000117751,adult,healthy
72808,2018-07-04,900067000117764,adult,healthy
72808,2018-07-04,900067000117766,adult,healthy
72808,2018-07-04,982000365440166,adult,healthy
72808,2018-07-04,982000365440307,adult,healthy
72808,2018-07-04,982000365440353,adult,healthy
72808,2018-07-04,982000365440274,adult,healthy
72808,2018-07-04,982000365440282,adult,healthy
72808,2018-07-04,982000365440294,adult,healthy
72808,2018-07-04,982000365440255,adult,healthy
72336,2018-07-04,982000365440242,adult,healthy
72808,2018-07-04,982000365440228,adult,healthy
72808,2018-07-04,982000365440207,adult,healthy
72808,2018-07-04,900043000104411,adult,healthy
72808,2018-07-04,900043000108107,adult,dead
72808,2018-07-05,900067000117667,adult,healthy
72808,2018-07-05,900043000104411,adult,healthy
72808,2018-07-05,900043000108143,adult,healthy
72808,2018-07-05,900043000108175,adult,healthy
72808,2018-07-05,900043000108279,adult,healthy
72808,2018-07-05,900043000108347,adult,healthy
72808,2018-07-05,900043000108352,adult,healthy
72808,2018-07-05,900043000108357,adult,healthy
72808,2018-07-05,900043000108370,adult,healthy
72808,2018-07-05,900043000108383,adult,healthy
72808,2018-07-05,900067000063984,adult,healthy
72808,2018-07-05,900067000078220,adult,healthy
72808,2018-07-05,900067000078290,adult,healthy
72808,2018-07-05,900067000078396,adult,healthy
72808,2018-07-05,900067000114338,adult,healthy
72808,2018-07-05,900067000114370,adult,healthy
72808,2018-07-05,900067000114378,adult,healthy
72808,2018-07-05,900067000114424,adult,healthy
72808,2018-07-05,900067000114481,adult,healthy
72808,2018-07-05,900067000114541,adult,healthy
72808,2018-07-05,900067000114605,adult,healthy
72808,2018-07-05,900067000114648,adult,healthy
72808,2018-07-05,900067000114693,adult,healthy
72808,2018-07-05,900067000114697,adult,healthy
72808,2018-07-05,900067000114725,adult,healthy
72808,2018-07-05,900067000114768,adult,healthy
72808,2018-07-05,900067000114840,adult,healthy
72808,2018-07-05,900067000116822,adult,healthy
72808,2018-07-05,900067000116844,adult,healthy
72808,2018-07-05,900067000116857,adult,healthy
72808,2018-07-05,900067000117533,adult,healthy
72808,2018-07-05,900067000117585,adult,healthy
72808,2018-07-05,900067000117616,adult,healthy
72808,2018-07-05,900067000117671,adult,healthy
72808,2018-07-05,900067000117690,adult,healthy
72808,2018-07-05,900067000117711,adult,healthy
72808,2018-07-05,900067000117727,adult,healthy
72808,2018-07-05,900067000117766,adult,healthy
72808,2018-07-05,982000365440166,adult,healthy
72808,2018-07-05,982000365440188,adult,healthy
72808,2018-07-05,982000365440274,adult,healthy
72808,2018-07-05,982000365440294,adult,healthy
72808,2018-07-05,982000365440307,adult,healthy
72808,2018-07-05,982000365440347,adult,healthy
72808,2018-07-05,982000365440353,adult,healthy
72336,2018-07-05,900067000078414,adult,
72808,2018-07-05,900067000114667,adult,
72336,2018-07-05,900067000117222,adult,
72336,2018-07-05,900067000117256,adult,
72336,2018-07-05,900067000117367,adult,
72336,2018-07-05,900067000117376,adult,
72336,2018-07-05,982000365440242,adult,
72808,2018-07-05,982000365440282,adult,
72808,2018-07-06,982000365440294,adult,
72336,2018-07-06,900067000117376,adult,healthy
72808,2018-07-06,900067000117533,adult,healthy
72808,2018-07-06,900067000117667,adult,healthy
72808,2018-07-06,900067000117671,adult,healthy
72808,2018-07-06,900067000116844,adult,healthy
72808,2018-07-06,982000365440353,adult,healthy
72808,2018-07-06,982000365440307,adult,healthy
72808,2018-07-06,982000365440282,adult,healthy
72808,2018-07-06,900067000116822,adult,healthy
72336,2018-07-06,982000365440242,adult,healthy
72808,2018-07-06,982000365440166,adult,healthy
72808,2018-07-06,900067000117701,adult,healthy
72808,2018-07-06,900067000116857,adult,healthy
72808,2018-07-06,900067000117585,adult,
72808,2018-07-06,900067000114840,adult,
72808,2018-07-06,900067000114697,adult,
72808,2018-07-06,900067000114648,adult,
72808,2018-07-06,900067000114605,adult,
72808,2018-07-06,900067000114541,adult,
72808,2018-07-06,900067000114424,adult,
72808,2018-07-06,900067000114378,adult,
72808,2018-07-06,900067000114370,adult,
72808,2018-07-06,900067000078396,adult,
72808,2018-07-06,900067000078220,adult,
72808,2018-07-06,900043000108383,adult,
72808,2018-07-06,900043000108352,adult,
72808,2018-07-06,900043000108240,adult,
72808,2018-07-06,900043000108143,adult,
72808,2018-07-06,900043000104411,adult,
72808,2018-07-06,900043000108175,adult,healthy
72808,2018-07-06,900043000108295,adult,healthy
72808,2018-07-06,900043000108347,adult,healthy
72808,2018-07-06,900067000078314,adult,healthy
